epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,1120.65,0.63332,0.2782,0.91459,0.85797,0.77572,0.86427,0.66459,1.15208,0.46382,1.19734,8.1252e-05,8.1252e-05,8.1252e-05
81,1134.37,0.63624,0.27955,0.91643,0.79967,0.82672,0.86564,0.67209,1.14815,0.46653,1.19774,8.1002e-05,8.1002e-05,8.1002e-05
82,1148.08,0.65892,0.2828,0.92369,0.8292,0.8233,0.87253,0.67375,1.13798,0.4694,1.1943,8.0752e-05,8.0752e-05,8.0752e-05
83,1161.91,0.64912,0.27744,0.92881,0.83227,0.82652,0.87232,0.66419,1.17098,0.4785,1.20704,8.0502e-05,8.0502e-05,8.0502e-05
84,1175.68,0.62971,0.27352,0.91281,0.87018,0.78859,0.87914,0.67703,1.16057,0.46692,1.20625,8.02521e-05,8.02521e-05,8.02521e-05
85,1189.51,0.62932,0.27432,0.91267,0.8617,0.8052,0.87634,0.66266,1.16351,0.4638,1.21639,8.00021e-05,8.00021e-05,8.00021e-05
86,1203.19,0.63713,0.27877,0.91884,0.80797,0.83317,0.87199,0.66699,1.16106,0.46403,1.2097,7.97521e-05,7.97521e-05,7.97521e-05
87,1216.88,0.62606,0.27553,0.91302,0.79274,0.8362,0.86128,0.66125,1.15571,0.47909,1.20585,7.95022e-05,7.95022e-05,7.95022e-05
88,1230.86,0.61442,0.27053,0.91129,0.79288,0.83697,0.86842,0.65622,1.15321,0.48111,1.21408,7.92522e-05,7.92522e-05,7.92522e-05
89,1244.84,0.61169,0.26914,0.90951,0.84615,0.79261,0.87051,0.66426,1.14845,0.4628,1.2053,7.90022e-05,7.90022e-05,7.90022e-05
90,1258.54,0.62084,0.27188,0.91052,0.81056,0.82705,0.87085,0.65856,1.16716,0.46705,1.21475,7.87522e-05,7.87522e-05,7.87522e-05
91,1272.53,0.62107,0.27046,0.911,0.86825,0.78745,0.86465,0.65693,1.15323,0.46202,1.20164,7.85023e-05,7.85023e-05,7.85023e-05
92,1286.46,0.6094,0.26887,0.9037,0.8351,0.82822,0.87061,0.6638,1.15369,0.46467,1.20491,7.82523e-05,7.82523e-05,7.82523e-05
93,1300.65,0.60401,0.2659,0.90318,0.82013,0.82578,0.87216,0.6715,1.14308,0.46528,1.20127,7.80023e-05,7.80023e-05,7.80023e-05
94,1314.86,0.61015,0.26873,0.90584,0.75385,0.85913,0.87252,0.67242,1.15227,0.45744,1.21395,7.77523e-05,7.77523e-05,7.77523e-05
95,1329.18,0.61236,0.26841,0.90346,0.81291,0.84033,0.86933,0.66997,1.14785,0.46739,1.2121,7.75024e-05,7.75024e-05,7.75024e-05
96,1343.62,0.61419,0.26976,0.9043,0.77695,0.84231,0.8755,0.65862,1.16027,0.45643,1.20574,7.72524e-05,7.72524e-05,7.72524e-05
97,1358.36,0.59137,0.26147,0.90097,0.82577,0.81547,0.87701,0.66279,1.14728,0.45896,1.20711,7.70024e-05,7.70024e-05,7.70024e-05
98,1372.55,0.59456,0.258,0.90441,0.81577,0.82325,0.87547,0.68013,1.13281,0.46476,1.20635,7.67524e-05,7.67524e-05,7.67524e-05
99,1386.56,0.57972,0.25513,0.89984,0.83525,0.77302,0.86156,0.67678,1.14273,0.47007,1.2124,7.65024e-05,7.65024e-05,7.65024e-05
100,1400.53,0.59645,0.25677,0.90686,0.77236,0.8322,0.87585,0.67872,1.14179,0.4611,1.21333,7.62525e-05,7.62525e-05,7.62525e-05
101,1414.59,0.58974,0.26031,0.9,0.83729,0.78608,0.87643,0.68567,1.15599,0.47021,1.2157,7.60025e-05,7.60025e-05,7.60025e-05
102,1428.42,0.59439,0.26039,0.90122,0.7719,0.83832,0.87549,0.67716,1.15287,0.46429,1.21547,7.57525e-05,7.57525e-05,7.57525e-05
103,1442.11,0.5866,0.25682,0.89973,0.8423,0.78192,0.88453,0.6856,1.16478,0.4704,1.21698,7.55026e-05,7.55026e-05,7.55026e-05
104,1455.85,0.58344,0.25759,0.89161,0.85839,0.78811,0.88883,0.68857,1.14132,0.46564,1.20898,7.52526e-05,7.52526e-05,7.52526e-05
105,1469.67,0.58058,0.25801,0.89804,0.75866,0.83544,0.88836,0.67776,1.16838,0.46289,1.21988,7.50026e-05,7.50026e-05,7.50026e-05
106,1483.38,0.58017,0.26422,0.89517,0.76135,0.84175,0.89422,0.7004,1.1303,0.45223,1.20606,7.47526e-05,7.47526e-05,7.47526e-05
107,1497.64,0.56987,0.25653,0.88821,0.83281,0.81676,0.88072,0.6876,1.16192,0.45182,1.22429,7.45027e-05,7.45027e-05,7.45027e-05
108,1511.35,0.56982,0.25297,0.89384,0.79922,0.82699,0.88538,0.68032,1.15621,0.45692,1.22442,7.42527e-05,7.42527e-05,7.42527e-05
109,1525.06,0.56691,0.25092,0.89317,0.77547,0.8316,0.87401,0.67392,1.15655,0.45466,1.22297,7.40027e-05,7.40027e-05,7.40027e-05
110,1538.78,0.5632,0.25176,0.8868,0.85051,0.79486,0.8669,0.67019,1.1399,0.44827,1.21933,7.37527e-05,7.37527e-05,7.37527e-05
111,1552.5,0.57323,0.25234,0.89224,0.80665,0.82815,0.86868,0.65587,1.15396,0.47711,1.23431,7.35028e-05,7.35028e-05,7.35028e-05
112,1566.22,0.56697,0.2514,0.89398,0.76071,0.84519,0.87249,0.66879,1.16252,0.46646,1.22363,7.32528e-05,7.32528e-05,7.32528e-05
113,1579.93,0.56848,0.2497,0.88793,0.83593,0.81412,0.87514,0.67307,1.14739,0.45552,1.21735,7.30028e-05,7.30028e-05,7.30028e-05
114,1593.64,0.56123,0.25066,0.8892,0.87695,0.77114,0.85663,0.66205,1.15602,0.4483,1.2198,7.27528e-05,7.27528e-05,7.27528e-05
115,1607.37,0.56723,0.25117,0.89276,0.84673,0.78898,0.86788,0.66961,1.14118,0.45418,1.21218,7.25029e-05,7.25029e-05,7.25029e-05
116,1621.08,0.55084,0.24593,0.88766,0.84337,0.79585,0.86685,0.67631,1.13346,0.45616,1.21414,7.22529e-05,7.22529e-05,7.22529e-05
117,1634.81,0.55077,0.24996,0.88541,0.82764,0.81251,0.86066,0.66987,1.14892,0.46086,1.22561,7.20029e-05,7.20029e-05,7.20029e-05
