epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,3098.87,0.40527,0.25514,1.57196,0.99053,1,0.995,0.95946,0.36879,0.16196,1.49801,3.49566e-05,3.49566e-05,3.49566e-05
91,3157.73,0.37291,0.22327,1.55859,0.98654,1,0.995,0.95236,0.39026,0.18958,1.4956,3.2046e-05,3.2046e-05,3.2046e-05
92,3190.94,0.35301,0.21302,1.5552,0.95416,1,0.995,0.95236,0.39249,0.20353,1.49649,2.91354e-05,2.91354e-05,2.91354e-05
93,3224.08,0.34521,0.20977,1.55328,0.98335,1,0.995,0.95236,0.35889,0.17295,1.4969,2.62248e-05,2.62248e-05,2.62248e-05
94,3257.05,0.34155,0.20774,1.55253,0.9867,1,0.995,0.95236,0.36583,0.17405,1.49682,2.33142e-05,2.33142e-05,2.33142e-05
95,3290.05,0.34099,0.2078,1.55175,0.99088,0.98948,0.995,0.95236,0.35027,0.17493,1.4958,2.04036e-05,2.04036e-05,2.04036e-05
96,3323.03,0.33672,0.2056,1.54867,0.97759,1,0.995,0.95236,0.35354,0.17673,1.49654,1.7493e-05,1.7493e-05,1.7493e-05
97,3356.15,0.32839,0.20202,1.55102,0.99126,1,0.995,0.95236,0.35356,0.16582,1.49497,1.45824e-05,1.45824e-05,1.45824e-05
98,3389.24,0.32669,0.19964,1.54862,0.98708,1,0.995,0.95236,0.34761,0.17013,1.49473,1.16718e-05,1.16718e-05,1.16718e-05
99,3422.2,0.32794,0.20125,1.54685,0.99413,1,0.995,0.95236,0.3576,0.18157,1.49655,8.7612e-06,8.7612e-06,8.7612e-06
100,3455.16,0.32412,0.19716,1.54978,0.97986,1,0.995,0.95236,0.364,0.19623,1.49688,5.8506e-06,5.8506e-06,5.8506e-06
