epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
136,11441.1,0.63447,0.34225,1.59541,0.97311,0.98666,0.995,0.99408,0.26799,0.19791,1.54793,1.52605e-05,1.52605e-05,1.52605e-05
137,11525.5,0.62956,0.33886,1.59254,0.97188,1,0.995,0.99408,0.26028,0.20411,1.54774,1.50328e-05,1.50328e-05,1.50328e-05
138,11609.4,0.61703,0.33233,1.59299,0.96643,0.98992,0.995,0.995,0.2594,0.21039,1.54905,1.48051e-05,1.48051e-05,1.48051e-05
139,11693.5,0.62171,0.33279,1.59231,0.97904,0.99647,0.995,0.99068,0.28903,0.21632,1.55614,1.45774e-05,1.45774e-05,1.45774e-05
140,11777.4,0.6235,0.33594,1.59298,0.98831,1,0.995,0.99158,0.28454,0.17907,1.55271,1.43497e-05,1.43497e-05,1.43497e-05
141,11861.4,0.61525,0.33154,1.59377,0.94932,0.98681,0.995,0.98446,0.27617,0.19873,1.55023,1.4122e-05,1.4122e-05,1.4122e-05
142,11945.3,0.6189,0.33062,1.59252,0.99233,1,0.995,0.99196,0.26211,0.15494,1.54493,1.38943e-05,1.38943e-05,1.38943e-05
143,12029.7,0.60696,0.32673,1.58962,0.98267,1,0.995,0.99196,0.27105,0.18609,1.54923,1.36666e-05,1.36666e-05,1.36666e-05
144,12113.7,0.60882,0.32855,1.58837,0.98429,0.99625,0.995,0.99149,0.27813,0.17818,1.55388,1.34389e-05,1.34389e-05,1.34389e-05
145,12197.4,0.61442,0.32693,1.58796,0.95834,1,0.995,0.98949,0.27912,0.19862,1.55184,1.32112e-05,1.32112e-05,1.32112e-05
146,12281.2,0.60941,0.32635,1.58694,0.96738,0.97097,0.995,0.995,0.26832,0.21699,1.54691,1.29835e-05,1.29835e-05,1.29835e-05
147,12365.1,0.60925,0.32712,1.59189,0.98568,0.98325,0.995,0.995,0.24917,0.19074,1.54044,1.27558e-05,1.27558e-05,1.27558e-05
148,12448.9,0.60436,0.32732,1.59117,0.9712,0.98834,0.995,0.99408,0.26181,0.21817,1.54421,1.25281e-05,1.25281e-05,1.25281e-05
149,12532.7,0.60662,0.3239,1.59168,0.95292,1,0.995,0.995,0.25601,0.22007,1.54507,1.23004e-05,1.23004e-05,1.23004e-05
150,12616.7,0.60887,0.32758,1.58868,0.96023,1,0.995,0.9907,0.25226,0.18609,1.54284,1.20727e-05,1.20727e-05,1.20727e-05
151,12700.4,0.6066,0.32676,1.59055,0.96418,1,0.995,0.995,0.24874,0.17146,1.5433,1.1845e-05,1.1845e-05,1.1845e-05
152,12784.3,0.59108,0.31868,1.58727,0.99067,1,0.995,0.995,0.24719,0.16411,1.54395,1.16173e-05,1.16173e-05,1.16173e-05
153,12868.2,0.59537,0.32312,1.58662,0.99006,1,0.995,0.995,0.24597,0.15756,1.55563,1.13896e-05,1.13896e-05,1.13896e-05
154,12952.1,0.6015,0.32375,1.5852,0.93946,0.99291,0.995,0.995,0.25511,0.1914,1.55453,1.11619e-05,1.11619e-05,1.11619e-05
155,13036,0.60258,0.32084,1.59065,0.97773,1,0.995,0.995,0.25931,0.19861,1.54459,1.09342e-05,1.09342e-05,1.09342e-05
156,13120.3,0.59691,0.32082,1.5869,0.9876,1,0.995,0.99207,0.25478,0.1782,1.54816,1.07065e-05,1.07065e-05,1.07065e-05
157,13204.6,0.60165,0.32366,1.58775,0.99214,0.99232,0.995,0.99207,0.25461,0.18496,1.5494,1.04788e-05,1.04788e-05,1.04788e-05
158,13289.2,0.59137,0.31985,1.58889,0.98884,1,0.995,0.995,0.25485,0.16126,1.54847,1.02511e-05,1.02511e-05,1.02511e-05
159,13373.4,0.59203,0.31844,1.58726,0.98171,0.99698,0.995,0.98934,0.26529,0.19238,1.5491,1.00234e-05,1.00234e-05,1.00234e-05
160,13457.8,0.60123,0.32193,1.58516,0.98497,1,0.995,0.99053,0.26322,0.17915,1.55163,9.7957e-06,9.7957e-06,9.7957e-06
161,13548.1,0.59442,0.31784,1.58651,0.98744,1,0.995,0.98464,0.2651,0.17224,1.55463,9.568e-06,9.568e-06,9.568e-06
162,13633.1,0.5936,0.32108,1.58819,0.98613,1,0.995,0.99058,0.26922,0.17897,1.55216,9.3403e-06,9.3403e-06,9.3403e-06
163,13717,0.57502,0.31339,1.58718,0.9771,1,0.995,0.9837,0.26721,0.17011,1.55076,9.1126e-06,9.1126e-06,9.1126e-06
164,13801.1,0.58442,0.31419,1.58687,0.96998,0.99731,0.995,0.98681,0.26323,0.1707,1.5489,8.8849e-06,8.8849e-06,8.8849e-06
165,13888.1,0.58601,0.3146,1.58652,0.98745,0.99989,0.995,0.9858,0.25953,0.17879,1.54844,8.6572e-06,8.6572e-06,8.6572e-06
166,13972.7,0.59298,0.31882,1.58597,0.99404,1,0.995,0.98592,0.26388,0.16413,1.55022,8.4295e-06,8.4295e-06,8.4295e-06
167,14056.6,0.57818,0.31312,1.58134,0.97767,0.9948,0.995,0.98571,0.26458,0.17489,1.55119,8.2018e-06,8.2018e-06,8.2018e-06
168,14140.7,0.57548,0.31105,1.58448,0.98047,0.9976,0.995,0.98571,0.26538,0.17028,1.55211,7.9741e-06,7.9741e-06,7.9741e-06
169,14224.5,0.57673,0.31075,1.58663,0.9917,1,0.995,0.99105,0.25998,0.16671,1.55041,7.7464e-06,7.7464e-06,7.7464e-06
170,14309.8,0.57572,0.30891,1.58409,0.98714,1,0.995,0.99105,0.26406,0.17289,1.55017,7.5187e-06,7.5187e-06,7.5187e-06
171,14393.8,0.57589,0.31165,1.58378,0.98502,0.9936,0.995,0.995,0.25688,0.18409,1.54822,7.291e-06,7.291e-06,7.291e-06
172,14478.2,0.57318,0.30964,1.58696,0.98599,0.99166,0.995,0.995,0.25845,0.20358,1.54695,7.0633e-06,7.0633e-06,7.0633e-06
