epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,358.896,0.85782,0.60702,0.98476,0.73551,0.76591,0.79105,0.59726,1.1561,0.58564,1.09036,8.15019e-05,8.15019e-05,8.15019e-05
80,363.327,0.83907,0.60672,0.9787,0.76735,0.71234,0.78199,0.59948,1.15382,0.58942,1.09293,8.1252e-05,8.1252e-05,8.1252e-05
81,367.811,0.85214,0.60257,0.98204,0.77783,0.73201,0.79395,0.59937,1.14546,0.58325,1.08886,8.1002e-05,8.1002e-05,8.1002e-05
82,372.406,0.86242,0.61043,0.98262,0.76615,0.72626,0.78277,0.58874,1.16506,0.58558,1.10058,8.0752e-05,8.0752e-05,8.0752e-05
83,376.875,0.84049,0.60128,0.98567,0.69482,0.78869,0.7918,0.59794,1.16084,0.57839,1.09879,8.0502e-05,8.0502e-05,8.0502e-05
84,381.295,0.8364,0.59607,0.97843,0.71957,0.75295,0.8005,0.60927,1.15661,0.57982,1.09288,8.02521e-05,8.02521e-05,8.02521e-05
85,385.794,0.84135,0.5998,0.9738,0.77255,0.75236,0.81465,0.6132,1.15739,0.59436,1.09361,8.00021e-05,8.00021e-05,8.00021e-05
86,390.239,0.85534,0.60709,0.98466,0.68943,0.78215,0.79424,0.6056,1.14306,0.58054,1.09162,7.97521e-05,7.97521e-05,7.97521e-05
87,394.681,0.83847,0.59006,0.97611,0.70549,0.79101,0.79308,0.60421,1.15849,0.56875,1.09442,7.95022e-05,7.95022e-05,7.95022e-05
88,399.098,0.82035,0.58775,0.97014,0.78439,0.73579,0.79563,0.58586,1.165,0.58094,1.09838,7.92522e-05,7.92522e-05,7.92522e-05
89,403.606,0.82467,0.58435,0.97287,0.82532,0.72886,0.8181,0.62317,1.14871,0.57188,1.09229,7.90022e-05,7.90022e-05,7.90022e-05
90,408.084,0.84468,0.59539,0.98465,0.84017,0.72677,0.81056,0.61626,1.15453,0.58618,1.09261,7.87522e-05,7.87522e-05,7.87522e-05
91,412.562,0.83499,0.58225,0.98138,0.77883,0.75946,0.81809,0.61344,1.16016,0.57883,1.09581,7.85023e-05,7.85023e-05,7.85023e-05
92,417.024,0.83844,0.58464,0.97605,0.80697,0.7372,0.82651,0.6228,1.15525,0.57248,1.08868,7.82523e-05,7.82523e-05,7.82523e-05
93,421.514,0.82135,0.58372,0.96414,0.83119,0.73586,0.8169,0.60424,1.15471,0.56753,1.09136,7.80023e-05,7.80023e-05,7.80023e-05
94,426.008,0.82415,0.58148,0.96747,0.72881,0.77755,0.81793,0.60791,1.15626,0.5672,1.09492,7.77523e-05,7.77523e-05,7.77523e-05
95,430.497,0.83712,0.57884,0.96968,0.71509,0.78996,0.79969,0.601,1.14322,0.55418,1.09823,7.75024e-05,7.75024e-05,7.75024e-05
96,434.967,0.84015,0.57849,0.9728,0.79389,0.75581,0.80275,0.59664,1.17342,0.56847,1.10108,7.72524e-05,7.72524e-05,7.72524e-05
97,439.466,0.81471,0.56699,0.97098,0.79355,0.75191,0.80239,0.5928,1.15504,0.56569,1.0998,7.70024e-05,7.70024e-05,7.70024e-05
98,443.927,0.8317,0.56647,0.9754,0.82519,0.73304,0.80179,0.59868,1.16864,0.57156,1.10233,7.67524e-05,7.67524e-05,7.67524e-05
99,448.448,0.82488,0.56598,0.97059,0.73728,0.78587,0.805,0.60818,1.13967,0.55307,1.09408,7.65024e-05,7.65024e-05,7.65024e-05
100,452.912,0.81563,0.56342,0.97064,0.77867,0.75323,0.79854,0.60454,1.14448,0.54471,1.09311,7.62525e-05,7.62525e-05,7.62525e-05
101,457.356,0.80496,0.56255,0.96282,0.77323,0.74966,0.80061,0.61777,1.15475,0.57016,1.09905,7.60025e-05,7.60025e-05,7.60025e-05
102,461.794,0.81207,0.5597,0.9672,0.79521,0.73877,0.81953,0.61665,1.15325,0.55594,1.09652,7.57525e-05,7.57525e-05,7.57525e-05
103,466.209,0.82317,0.56691,0.96968,0.7277,0.75956,0.80004,0.61123,1.15553,0.56756,1.09498,7.55026e-05,7.55026e-05,7.55026e-05
104,470.615,0.80185,0.55791,0.95796,0.78555,0.73827,0.80064,0.61853,1.14529,0.55101,1.09375,7.52526e-05,7.52526e-05,7.52526e-05
105,475.048,0.80762,0.55591,0.9697,0.81211,0.70717,0.80294,0.60778,1.15759,0.54726,1.09763,7.50026e-05,7.50026e-05,7.50026e-05
106,479.457,0.80876,0.58752,0.96501,0.83397,0.71958,0.79524,0.61075,1.14091,0.55324,1.09546,7.47526e-05,7.47526e-05,7.47526e-05
107,483.89,0.80269,0.54908,0.96029,0.69774,0.79226,0.78824,0.59708,1.1626,0.56359,1.10353,7.45027e-05,7.45027e-05,7.45027e-05
108,488.324,0.79662,0.55266,0.9656,0.80706,0.71096,0.80122,0.61042,1.1436,0.54463,1.10286,7.42527e-05,7.42527e-05,7.42527e-05
109,492.767,0.80425,0.55646,0.95952,0.80199,0.69574,0.80098,0.61558,1.15149,0.5585,1.1012,7.40027e-05,7.40027e-05,7.40027e-05
110,497.167,0.80842,0.55434,0.96086,0.79823,0.7138,0.80336,0.61301,1.15567,0.55244,1.09794,7.37527e-05,7.37527e-05,7.37527e-05
111,501.682,0.81302,0.55292,0.96437,0.80007,0.72702,0.82193,0.61128,1.17493,0.55988,1.11226,7.35028e-05,7.35028e-05,7.35028e-05
112,506.09,0.79947,0.54687,0.96344,0.72185,0.78694,0.82009,0.62293,1.17759,0.55572,1.10984,7.32528e-05,7.32528e-05,7.32528e-05
113,510.495,0.80154,0.5451,0.95904,0.84469,0.73605,0.81446,0.62235,1.15257,0.56448,1.10224,7.30028e-05,7.30028e-05,7.30028e-05
114,514.923,0.78287,0.54152,0.95697,0.74427,0.7865,0.81965,0.61872,1.15831,0.5568,1.10149,7.27528e-05,7.27528e-05,7.27528e-05
115,519.333,0.79074,0.53721,0.95734,0.84937,0.70783,0.81275,0.62159,1.145,0.54772,1.10146,7.25029e-05,7.25029e-05,7.25029e-05
116,523.754,0.78133,0.53153,0.95415,0.85455,0.70856,0.81965,0.62759,1.15015,0.55906,1.09974,7.22529e-05,7.22529e-05,7.22529e-05
117,528.184,0.78461,0.53922,0.95801,0.71519,0.7996,0.83765,0.62959,1.16658,0.55984,1.11633,7.20029e-05,7.20029e-05,7.20029e-05
118,532.6,0.79634,0.53758,0.95943,0.7732,0.74688,0.83114,0.63458,1.15243,0.55046,1.11256,7.17529e-05,7.17529e-05,7.17529e-05
119,537.073,0.78998,0.53727,0.95237,0.73918,0.7821,0.81138,0.61286,1.16671,0.55083,1.11024,7.1503e-05,7.1503e-05,7.1503e-05
120,541.52,0.79736,0.52943,0.95141,0.72275,0.7968,0.80429,0.60875,1.1652,0.54874,1.11482,7.1253e-05,7.1253e-05,7.1253e-05
121,545.921,0.78568,0.53022,0.95771,0.7198,0.80065,0.81469,0.61377,1.16025,0.56313,1.11434,7.1003e-05,7.1003e-05,7.1003e-05
122,550.427,0.78625,0.52738,0.95621,0.68412,0.83318,0.82027,0.62102,1.15108,0.54545,1.10189,7.0753e-05,7.0753e-05,7.0753e-05
123,554.825,0.76067,0.52841,0.94776,0.70539,0.78662,0.8223,0.61868,1.15409,0.55241,1.10693,7.05031e-05,7.05031e-05,7.05031e-05
124,559.258,0.75873,0.52213,0.94528,0.72526,0.78833,0.8283,0.63692,1.14852,0.55891,1.10678,7.02531e-05,7.02531e-05,7.02531e-05
125,563.665,0.77371,0.51998,0.9518,0.8189,0.75019,0.81802,0.61801,1.16644,0.55651,1.10943,7.00031e-05,7.00031e-05,7.00031e-05
126,568.078,0.77952,0.51878,0.94666,0.81585,0.76367,0.81547,0.61269,1.16163,0.55912,1.11579,6.97531e-05,6.97531e-05,6.97531e-05
127,572.629,0.77463,0.51707,0.94994,0.80171,0.77742,0.81601,0.61486,1.16256,0.54499,1.10994,6.95031e-05,6.95031e-05,6.95031e-05
128,577.269,0.76784,0.52145,0.95274,0.79743,0.75829,0.8146,0.61889,1.16297,0.55405,1.11633,6.92532e-05,6.92532e-05,6.92532e-05
129,581.686,0.78072,0.5206,0.95222,0.66181,0.82851,0.81459,0.61245,1.14615,0.54237,1.10889,6.90032e-05,6.90032e-05,6.90032e-05
130,586.105,0.77368,0.51658,0.95518,0.82769,0.74841,0.8144,0.61745,1.15766,0.55356,1.11425,6.87532e-05,6.87532e-05,6.87532e-05
131,590.541,0.77404,0.51459,0.94306,0.69623,0.82276,0.80248,0.60447,1.16259,0.5523,1.11561,6.85033e-05,6.85033e-05,6.85033e-05
132,594.951,0.76579,0.51992,0.94239,0.67938,0.83499,0.8116,0.61232,1.14794,0.54493,1.10973,6.82533e-05,6.82533e-05,6.82533e-05
133,599.373,0.7706,0.51457,0.95725,0.72444,0.81416,0.81636,0.6197,1.14982,0.53963,1.11078,6.80033e-05,6.80033e-05,6.80033e-05
134,603.844,0.77405,0.55449,0.94955,0.80435,0.7724,0.83058,0.63107,1.17563,0.54972,1.11615,6.77533e-05,6.77533e-05,6.77533e-05
